Customer_ID,Age,Gender,Religion,Season,Festival,Fashion_Trend,Purchasing Power,Avg_Spend,Family_Size,Urban_Rural,Education_Level,Preferred_Clothing_Type,Color,Pattern,Material,Fashion_Influence_Source,Cluster,Fashion Influence,Product Range,Customer Experience,Online Presence,sales,promotion,inventory,timestamp,date,Income,Spending_Score,cluster_name
C0574,56.0,Female,Christian,Rainy,Diwali,High,High,1537,3,Urban,Undergraduate,Formal Wear,Bright,,Silk,E-Commerce Trends,2,Local Trends,Men's Wear,Poor,Strong,218,Yes,390,9/27/2024 9:08,7/27/2024,37192,90,Comfort-First Traditional Buyers
C0575,44.0,Female,Christian,Summer,Diwali,High,Low,1630,7,Rural,Postgraduate,Formal Wear,Bright,Floral,,Local Culture,0,Local Trends,Original Fit,Average,Moderate,197,No,243,7/31/2024 2:01,7/28/2024,11062,41,Price-Sensitive Young Fashionistas
C0576,27.0,Female,Christian,Rainy,None,Medium,High,1808,3,Rural,Postgraduate,Ethnic Wear,Bright,,Cotton,Traditional Media,2,Social Media,Accessories,Excellent,Moderate,199,Yes,283,6/27/2024 9:24,7/29/2024,94076,3,Comfort-First Traditional Buyers
C0577,43.0,Female,Christian,Rainy,Diwali,High,High,3255,7,Urban,Undergraduate,Hijab/Abaya,Dark,Floral,Wool,Social Media,3,Social Media,Original Fit,Good,Strong,222,No,339,4/19/2025 22:56,7/30/2024,99780,6,Seasonal Trend Followers
C0578,,,Muslim,Summer,Eid,High,Medium,1983,4,Rural,High School,Festive Wear,Pastel,Printed,Wool,Celebrity Trends,3,Celebrities,Accessories,Good,Moderate,190,No,361,10/3/2024 22:02,7/31/2024,31545,5,Seasonal Trend Followers
C0579,56.0,Male,Hindu,Rainy,Eid,Medium,Medium,2277,7,Urban,High School,Casual/Formal,Dark,Checks,Cotton,Celebrity Trends,0,Celebrities,Original Fit,Average,Moderate,223,Yes,416,2/8/2025 13:36,8/1/2024,31689,5,Price-Sensitive Young Fashionistas
C0580,20.0,Female,Christian,Rainy,Christmas,High,Low,1571,5,Urban,Graduate,Casual/Formal,Bright,Printed,Wool,Social Media,2,Social Media,Original Fit,,,205,Yes,324,11/4/2024 13:28,8/2/2024,21174,54,Comfort-First Traditional Buyers
C0581,30.0,Female,Muslim,Summer,Diwali,High,Medium,1356,4,Urban,Graduate,Sarees / Salwar Kameez,Pastel,Printed,Silk,Traditional Media,2,Local Trends,Women's Wear,Average,Moderate,210,No,357,11/24/2024 14:10,8/3/2024,98461,47,Comfort-First Traditional Buyers
C0582,45.0,Female,Christian,Winter,,High,Low,2163,4,Urban,Undergraduate,Western Casual,Pastel,Solid,Rayon,E-Commerce Trends,3,Social Media,Men's Wear,Average,Weak,209,No,272,1/29/2025 21:29,8/4/2024,19348,87,Seasonal Trend Followers
C0583,37.0,Female,Christian,Summer,None,High,Low,1488,6,Rural,Graduate,Indo-Western,Bright,Floral,Rayon,Traditional Media,2,Social Media,Men's Wear,Good,Moderate,185,Yes,289,10/26/2024 22:08,8/5/2024,33714,49,Comfort-First Traditional Buyers
C0584,45.0,Female,Hindu,Rainy,,Medium,Low,2298,4,Rural,Postgraduate,Sarees / Salwar Kameez,Bright,,Wool,E-Commerce Trends,0,Local Trends,,Excellent,Strong,245,No,336,9/22/2024 23:18,8/6/2024,48102,9,Price-Sensitive Young Fashionistas
C0585,25.0,Male,,Rainy,Eid,High,High,2246,4,Rural,Undergraduate,Festive Wear,Dark,Floral,Cotton,Traditional Media,2,Local Trends,Original Fit,Poor,Weak,217,No,348,1/22/2025 19:34,8/7/2024,84460,99,Comfort-First Traditional Buyers
C0586,58.0,Male,Hindu,Rainy,Diwali,High,Medium,1987,5,Urban,Postgraduate,Sarees / Salwar Kameez,Bright,Printed,Cotton,Traditional Media,2,Celebrities,,Poor,Weak,189,No,367,7/20/2024 21:54,8/8/2024,99930,20,Comfort-First Traditional Buyers
C0587,56.0,Male,Hindu,Summer,None,Low,,1995,7,Rural,Undergraduate,Casual/Formal,,,Silk,Local Culture,0,Celebrities,Original Fit,Excellent,Moderate,198,No,274,10/10/2024 14:19,8/9/2024,16801,61,Price-Sensitive Young Fashionistas
C0588,18.0,Female,Hindu,,Eid,Medium,Medium,2479,6,Urban,Undergraduate,Formal Wear,Neutral,Solid,Cotton,Traditional Media,1,Celebrities,Accessories,Excellent,Weak,194,No,349,1/15/2025 20:09,8/10/2024,82267,35,Festival-Driven High Spenders
C0589,20.0,Female,Muslim,Rainy,,Medium,,2568,5,Urban,Postgraduate,Hijab/Abaya,Bright,Checks,Cotton,Social Media,1,Celebrities,Accessories,Excellent,Strong,184,No,259,5/14/2024 1:01,8/11/2024,58136,50,Festival-Driven High Spenders
C0590,30.0,Male,Muslim,Summer,Christmas,High,Medium,2975,6,Urban,Graduate,Ethnic Wear,Bright,Checks,Silk,E-Commerce Trends,1,Local Trends,Women's Wear,Average,,243,No,345,5/13/2024 5:18,8/12/2024,33625,82,Festival-Driven High Spenders
C0591,45.0,Female,Hindu,Winter,,High,Medium,2084,2,Rural,High School,Festive Wear,Dark,Printed,Wool,Local Culture,3,,Original Fit,,Moderate,206,No,316,7/4/2024 19:02,8/13/2024,92873,62,Seasonal Trend Followers
C0592,42.0,Male,Christian,Winter,None,High,,2763,3,Urban,Postgraduate,Traditional,Dark,Solid,Rayon,Social Media,1,Celebrities,Men's Wear,Good,Moderate,212,Yes,266,11/29/2024 9:03,8/14/2024,82592,17,Festival-Driven High Spenders
C0593,50.0,Female,,Rainy,Eid,Medium,High,1519,7,Urban,Undergraduate,Western Casual,Bright,Floral,Silk,Celebrity Trends,2,Celebrities,Men's Wear,Good,Weak,188,No,337,2/28/2025 21:13,8/15/2024,87052,88,Comfort-First Traditional Buyers
C0594,55.0,Female,Christian,,None,High,Medium,4329,3,Rural,Undergraduate,Formal Wear,Pastel,Floral,Wool,E-Commerce Trends,1,Local Trends,Women's Wear,Average,Strong,184,No,286,6/25/2024 10:04,8/16/2024,54261,3,Festival-Driven High Spenders
C0595,23.0,Male,Hindu,Rainy,Eid,Medium,High,1812,6,Urban,High School,Formal Wear,Pastel,Printed,Silk,E-Commerce Trends,0,Local Trends,Men's Wear,Good,Strong,193,No,368,10/15/2024 8:40,8/17/2024,11542,32,Price-Sensitive Young Fashionistas
C0596,49.0,Female,Christian,Summer,Diwali,Medium,High,1653,5,Rural,Undergraduate,Indo-Western,Neutral,Checks,Wool,E-Commerce Trends,2,Social Media,Women's Wear,,Moderate,197,No,354,2/19/2025 5:16,8/18/2024,31677,99,Comfort-First Traditional Buyers
C0597,38.0,Male,Muslim,Summer,Eid,High,Low,703,6,Urban,High School,Sarees / Salwar Kameez,,Solid,Silk,E-Commerce Trends,0,Social Media,Original Fit,Good,Moderate,205,No,349,10/1/2024 4:19,8/19/2024,56732,13,Price-Sensitive Young Fashionistas
C0598,33.0,Male,Christian,Winter,None,High,Low,1062,5,Rural,High School,Western Casual,Dark,Checks,Wool,Celebrity Trends,0,Local Trends,Men's Wear,Excellent,Strong,184,No,291,6/10/2024 11:57,8/20/2024,60343,89,Price-Sensitive Young Fashionistas
C0599,38.0,Male,Hindu,Winter,None,High,Low,1213,6,Rural,Postgraduate,Ethnic Wear,,Floral,Silk,Traditional Media,0,Celebrities,Original Fit,Poor,Weak,207,No,277,9/25/2024 4:45,8/21/2024,49081,73,Price-Sensitive Young Fashionistas
C0600,28.0,,Muslim,Summer,Diwali,High,Medium,1661,3,Rural,Undergraduate,Western Casual,Neutral,Checks,Wool,Traditional Media,0,Celebrities,Accessories,Poor,Weak,216,No,405,11/13/2024 7:25,8/22/2024,72856,68,Price-Sensitive Young Fashionistas
C0601,54.0,Male,Christian,Rainy,None,High,,2017,4,Urban,Postgraduate,Ethnic Wear,Bright,Floral,Silk,Celebrity Trends,0,Celebrities,Men's Wear,Average,Weak,203,Yes,366,1/9/2025 21:12,8/23/2024,98858,14,Price-Sensitive Young Fashionistas
C0602,53.0,Female,Christian,Winter,,High,Low,2283,2,Urban,Undergraduate,Traditional,Pastel,Solid,Rayon,Social Media,1,Social Media,Accessories,Good,Weak,187,No,305,8/24/2024 7:30,8/24/2024,29065,98,Festival-Driven High Spenders
C0603,52.0,Female,Christian,Rainy,,High,Medium,3188,4,Urban,High School,Hijab/Abaya,Bright,Solid,Rayon,Local Culture,3,Celebrities,Men's Wear,Poor,Strong,190,No,249,10/13/2024 7:59,8/25/2024,93460,11,Seasonal Trend Followers
C0604,,,Christian,Winter,Eid,Medium,,2930,2,Rural,High School,Sarees / Salwar Kameez,Bright,Printed,Cotton,Traditional Media,1,Celebrities,Original Fit,Excellent,Moderate,201,Yes,300,12/5/2024 0:21,8/26/2024,98092,56,Festival-Driven High Spenders
C0605,37.0,Male,Christian,Winter,None,High,Low,2252,6,Rural,Postgraduate,Festive Wear,Pastel,Printed,Wool,Social Media,2,Local Trends,Women's Wear,Excellent,Moderate,163,No,228,1/16/2025 9:42,8/27/2024,64693,67,Comfort-First Traditional Buyers
C0606,35.0,Female,Muslim,Rainy,Diwali,High,Low,3037,5,Rural,Postgraduate,Traditional,,Checks,Silk,Social Media,1,Celebrities,Original Fit,Excellent,Weak,198,No,227,8/24/2024 3:12,8/28/2024,36962,92,Festival-Driven High Spenders
C0607,58.0,Male,Muslim,Winter,Eid,Medium,Low,3529,6,Urban,High School,Festive Wear,Pastel,,,E-Commerce Trends,1,Local Trends,Original Fit,Average,Strong,192,No,337,3/13/2025 23:45,8/29/2024,38295,29,Festival-Driven High Spenders
C0608,31.0,Male,Muslim,Winter,None,Medium,,2439,2,Rural,Graduate,Party Wear,Bright,Solid,Rayon,Traditional Media,3,,Original Fit,Average,Strong,164,Yes,234,8/29/2024 17:11,8/30/2024,23807,9,Seasonal Trend Followers
C0609,32.0,Female,Muslim,Rainy,None,High,High,2096,3,Urban,Undergraduate,Party Wear,Bright,,Wool,Celebrity Trends,2,Social Media,Men's Wear,Good,Weak,206,Yes,256,9/5/2024 12:03,8/31/2024,52348,67,Comfort-First Traditional Buyers
C0610,48.0,Male,Hindu,Winter,Christmas,Medium,High,2192,4,Rural,Graduate,Western Casual,Neutral,Floral,Silk,Social Media,1,,Women's Wear,Excellent,Weak,198,No,268,10/12/2024 6:33,9/1/2024,36432,25,Festival-Driven High Spenders
C0611,,Female,Muslim,Winter,None,High,Low,1507,2,Urban,Graduate,Party Wear,Dark,Checks,Wool,Social Media,0,Celebrities,Accessories,Good,Weak,199,Yes,213,6/6/2024 23:19,9/2/2024,93285,98,Price-Sensitive Young Fashionistas
C0612,20.0,Female,Christian,Winter,Eid,High,High,3085,6,Urban,Graduate,Ethnic Wear,Bright,Checks,Silk,Local Culture,3,Local Trends,Original Fit,,Moderate,182,No,268,2/10/2025 1:04,9/3/2024,67854,76,Seasonal Trend Followers
C0613,33.0,Male,Christian,Rainy,Diwali,High,Medium,2221,4,Urban,Postgraduate,Casual/Formal,Dark,Printed,,Traditional Media,2,Local Trends,Men's Wear,Excellent,Weak,192,No,336,11/4/2024 15:13,9/4/2024,50262,42,Comfort-First Traditional Buyers
C0614,40.0,Male,Muslim,Summer,Christmas,High,High,1329,4,Urban,Graduate,Party Wear,Pastel,Solid,Rayon,Social Media,2,Local Trends,Accessories,Good,Moderate,186,Yes,302,12/3/2024 10:40,9/5/2024,47080,9,Comfort-First Traditional Buyers
C0615,28.0,Male,Christian,,None,High,High,1740,4,Urban,Graduate,Western Casual,Bright,Printed,Rayon,Social Media,2,Celebrities,Original Fit,Poor,Strong,244,No,378,10/31/2024 17:50,9/6/2024,11324,79,Comfort-First Traditional Buyers
C0616,29.0,Female,Muslim,Summer,None,High,Low,2640,6,Rural,Undergraduate,Casual/Formal,Neutral,Printed,Cotton,Local Culture,1,Celebrities,Accessories,Average,Strong,207,No,344,12/3/2024 1:08,9/7/2024,45909,40,Festival-Driven High Spenders
C0617,27.0,Male,Christian,Winter,None,Medium,High,2957,6,Urban,High School,Sarees / Salwar Kameez,Neutral,Printed,Rayon,Local Culture,3,Social Media,Original Fit,Good,Moderate,218,No,289,5/6/2024 12:17,9/8/2024,99339,25,Seasonal Trend Followers
C0618,49.0,,Hindu,Summer,Eid,Medium,High,3901,3,Rural,Graduate,Traditional,Dark,Printed,Wool,Celebrity Trends,1,Celebrities,,Excellent,Moderate,208,No,281,1/19/2025 10:42,9/9/2024,29870,5,Festival-Driven High Spenders
C0619,33.0,Male,Hindu,Rainy,,Low,High,2382,5,Urban,Postgraduate,Western Casual,Pastel,Floral,,Traditional Media,3,Social Media,,Average,Moderate,230,No,396,2/1/2025 18:16,9/10/2024,44578,11,Seasonal Trend Followers
C0620,25.0,Female,Muslim,Rainy,Eid,High,High,3126,5,Urban,Postgraduate,Traditional,Dark,Floral,Rayon,Traditional Media,3,Local Trends,Women's Wear,Average,Moderate,200,No,345,5/1/2025 8:11,9/11/2024,82124,59,Seasonal Trend Followers
C0621,55.0,Male,Muslim,Winter,,Low,Medium,2555,3,Rural,Postgraduate,Ethnic Wear,Pastel,Solid,Wool,Local Culture,3,Local Trends,Women's Wear,Good,Weak,218,No,336,2/8/2025 10:54,9/12/2024,36790,98,Seasonal Trend Followers
C0622,29.0,Male,Muslim,Summer,Diwali,High,Low,3161,3,Rural,Postgraduate,Festive Wear,Neutral,Printed,Wool,E-Commerce Trends,1,Local Trends,,Poor,Strong,208,No,293,1/24/2025 10:46,9/13/2024,35289,88,Festival-Driven High Spenders
C0623,41.0,Female,,Winter,Eid,High,Low,1969,3,Rural,Graduate,Fusion Wear,Dark,Floral,Wool,Celebrity Trends,2,Social Media,Men's Wear,Good,Weak,187,No,319,12/22/2024 3:21,9/14/2024,65129,79,Comfort-First Traditional Buyers
C0624,45.0,Female,Muslim,Winter,Eid,Low,Medium,2521,4,Urban,Graduate,Western Casual,Neutral,Solid,Silk,Celebrity Trends,0,Celebrities,Women's Wear,Poor,Moderate,196,No,325,12/12/2024 11:53,9/15/2024,25485,38,Price-Sensitive Young Fashionistas
C0625,25.0,Male,Hindu,Rainy,Diwali,High,,3164,2,Urban,Postgraduate,Fusion Wear,Neutral,Printed,Cotton,E-Commerce Trends,1,,Accessories,Average,,179,No,283,9/23/2024 15:54,9/16/2024,54482,72,Festival-Driven High Spenders
C0626,45.0,Male,Christian,,Christmas,Medium,Medium,3212,2,Urban,Undergraduate,Festive Wear,Pastel,Checks,Wool,Local Culture,1,Celebrities,Women's Wear,Good,Weak,218,No,394,7/28/2024 22:09,9/17/2024,96188,5,Festival-Driven High Spenders
C0627,53.0,Male,Muslim,Summer,None,High,High,3256,7,Rural,High School,Party Wear,Dark,Floral,Silk,Celebrity Trends,3,Celebrities,Women's Wear,Excellent,Strong,203,Yes,357,4/2/2025 19:35,9/18/2024,14748,48,Seasonal Trend Followers
C0628,43.0,Female,Christian,Summer,Diwali,High,Medium,2357,7,Rural,Graduate,Festive Wear,Dark,Solid,Rayon,E-Commerce Trends,2,Local Trends,,Good,Weak,219,No,349,8/26/2024 5:30,9/19/2024,96769,90,Comfort-First Traditional Buyers
C0629,25.0,Male,Christian,Summer,None,High,Low,2685,5,Urban,Graduate,Sarees / Salwar Kameez,Neutral,,Wool,Local Culture,2,,Women's Wear,Poor,Strong,193,Yes,231,12/11/2024 9:12,9/20/2024,19435,18,Comfort-First Traditional Buyers
C0630,45.0,Female,Muslim,Winter,None,Medium,Low,1939,6,Urban,Postgraduate,Western Casual,Neutral,,Silk,Local Culture,0,Celebrities,Women's Wear,Poor,Moderate,214,No,338,6/6/2024 2:24,9/21/2024,13709,70,Price-Sensitive Young Fashionistas
C0631,45.0,Female,Christian,Winter,Diwali,Medium,Low,1841,3,Urban,High School,Fusion Wear,Pastel,Printed,Wool,Traditional Media,2,Local Trends,Accessories,Good,Weak,213,No,227,2/12/2025 17:02,9/22/2024,40355,37,Comfort-First Traditional Buyers
C0632,54.0,Female,Hindu,,Christmas,High,High,1554,4,Rural,Undergraduate,Indo-Western,,Printed,Cotton,Local Culture,2,,Women's Wear,Poor,,215,No,280,11/24/2024 14:24,9/23/2024,65771,60,Comfort-First Traditional Buyers
C0633,58.0,Male,Hindu,Winter,None,Low,High,1194,7,Rural,High School,Traditional,Bright,Floral,Cotton,E-Commerce Trends,2,Celebrities,Accessories,,,202,No,313,5/2/2025 21:27,9/24/2024,67799,48,Comfort-First Traditional Buyers
C0634,53.0,,Christian,Winter,Diwali,High,Medium,2926,3,Rural,Undergraduate,Festive Wear,Neutral,Solid,Rayon,Celebrity Trends,3,Celebrities,Women's Wear,Good,Moderate,193,No,376,7/22/2024 6:28,9/25/2024,23116,77,Seasonal Trend Followers
C0635,44.0,Female,Muslim,Rainy,,Medium,Medium,3397,6,Rural,Graduate,Traditional,Bright,Checks,Wool,E-Commerce Trends,1,Celebrities,Women's Wear,Poor,Moderate,196,No,254,2/22/2025 14:33,9/26/2024,35470,28,Festival-Driven High Spenders
C0636,34.0,Female,Christian,Rainy,Eid,High,Low,1385,6,Rural,Graduate,Western Casual,Bright,Solid,,E-Commerce Trends,0,Celebrities,Men's Wear,Good,Strong,195,No,340,7/15/2024 18:31,9/27/2024,52344,69,Price-Sensitive Young Fashionistas
C0637,26.0,Male,Hindu,,Eid,High,High,2606,4,Urban,Graduate,Festive Wear,,Floral,Rayon,Social Media,2,Social Media,Women's Wear,Good,Moderate,188,No,324,7/2/2024 19:13,9/28/2024,52918,77,Comfort-First Traditional Buyers
C0638,50.0,Female,Christian,Winter,Diwali,Medium,Medium,2414,6,Rural,Graduate,Festive Wear,Bright,Solid,Wool,Traditional Media,3,Social Media,Accessories,Excellent,Moderate,188,No,210,12/19/2024 5:21,9/29/2024,62224,81,Seasonal Trend Followers
C0639,37.0,Male,Christian,Winter,Eid,Medium,High,1464,7,Urban,Graduate,Formal Wear,Neutral,Floral,Rayon,Local Culture,0,Local Trends,Accessories,,Moderate,204,No,330,4/16/2025 8:09,9/30/2024,49298,40,Price-Sensitive Young Fashionistas
C0640,30.0,Male,Hindu,Rainy,None,Medium,High,2738,7,Rural,Undergraduate,Fusion Wear,Bright,,Silk,Traditional Media,1,Social Media,Original Fit,Excellent,Weak,205,Yes,350,3/11/2025 3:27,10/1/2024,90219,45,Festival-Driven High Spenders
C0641,45.0,Male,Christian,Rainy,Eid,Low,Low,1423,5,Urban,Graduate,Festive Wear,Bright,Checks,Rayon,Local Culture,2,Social Media,Original Fit,Poor,,195,No,362,5/20/2024 10:23,10/2/2024,71629,96,Comfort-First Traditional Buyers
C0642,46.0,Female,Christian,Rainy,Eid,High,Low,2396,6,Urban,High School,Traditional,Pastel,Printed,Rayon,Local Culture,0,Social Media,Men's Wear,Excellent,Strong,201,No,294,7/30/2024 16:57,10/3/2024,76040,62,Price-Sensitive Young Fashionistas
C0643,30.0,Male,Muslim,Winter,None,High,High,2616,2,Rural,Postgraduate,Fusion Wear,,Solid,Rayon,Social Media,1,Celebrities,Accessories,,Weak,195,No,333,11/22/2024 5:26,10/4/2024,38016,93,Festival-Driven High Spenders
C0644,52.0,,Muslim,Winter,Eid,High,High,2340,2,Rural,High School,Casual/Formal,,Printed,Wool,Local Culture,1,Celebrities,Accessories,Excellent,,203,Yes,369,3/20/2025 5:41,10/5/2024,33960,58,Festival-Driven High Spenders
C0645,23.0,Male,,,,High,High,2993,5,Urban,Postgraduate,Ethnic Wear,Dark,Checks,Silk,Local Culture,3,Local Trends,Accessories,Average,Strong,204,No,291,1/16/2025 21:49,10/6/2024,43591,67,Seasonal Trend Followers
C0646,35.0,Male,Hindu,Winter,Eid,High,High,2069,7,Rural,Graduate,Sarees / Salwar Kameez,Pastel,Printed,Cotton,Traditional Media,0,Local Trends,Men's Wear,Excellent,Moderate,214,Yes,380,1/18/2025 16:45,10/7/2024,92848,56,Price-Sensitive Young Fashionistas
C0647,22.0,Female,,Winter,,High,Low,1693,7,Rural,Undergraduate,Festive Wear,Pastel,Checks,Wool,Celebrity Trends,0,Local Trends,Accessories,,Weak,234,No,355,4/4/2025 18:42,10/8/2024,77641,40,Price-Sensitive Young Fashionistas
C0648,42.0,Female,Muslim,Winter,Eid,Low,Medium,2011,2,Rural,Undergraduate,Festive Wear,Neutral,,Cotton,E-Commerce Trends,2,Celebrities,,Excellent,Weak,186,No,351,3/26/2025 6:12,10/9/2024,46395,98,Comfort-First Traditional Buyers
C0649,19.0,Male,Hindu,Rainy,None,High,Low,1447,5,Urban,Postgraduate,Fusion Wear,Dark,Printed,Cotton,Social Media,0,Social Media,Men's Wear,Good,Weak,206,No,291,10/30/2024 14:00,10/10/2024,32700,40,Price-Sensitive Young Fashionistas
C0650,27.0,Female,Hindu,Winter,Diwali,Low,Medium,3010,4,Urban,High School,Festive Wear,Bright,Floral,Wool,Social Media,1,Social Media,Original Fit,Excellent,Moderate,189,Yes,256,2/10/2025 11:44,10/11/2024,44620,91,Festival-Driven High Spenders
C0651,47.0,Female,Hindu,Rainy,None,Medium,High,1742,5,Urban,Postgraduate,Party Wear,Pastel,Solid,Wool,Celebrity Trends,0,Celebrities,Original Fit,Average,Weak,194,No,366,1/15/2025 14:50,10/12/2024,30559,77,Price-Sensitive Young Fashionistas
C0652,22.0,Male,Muslim,,Eid,High,Medium,1793,2,Urban,Graduate,Ethnic Wear,Dark,Floral,Silk,Celebrity Trends,0,Local Trends,Men's Wear,Poor,Strong,199,No,258,10/1/2024 14:26,10/13/2024,71642,33,Price-Sensitive Young Fashionistas
C0653,50.0,Male,Christian,Summer,Eid,High,Low,1975,2,Urban,High School,Casual/Formal,Neutral,Floral,Silk,E-Commerce Trends,3,Local Trends,Women's Wear,Excellent,Moderate,191,No,229,10/8/2024 17:02,10/14/2024,86539,6,Seasonal Trend Followers
C0654,18.0,Female,Hindu,Rainy,Christmas,High,Low,1210,7,Urban,Postgraduate,Sarees / Salwar Kameez,Bright,Printed,Rayon,Local Culture,0,Local Trends,Women's Wear,Excellent,Strong,214,No,386,9/13/2024 17:07,10/15/2024,31732,88,Price-Sensitive Young Fashionistas
C0655,35.0,Female,Christian,Rainy,None,High,High,938,7,Rural,Postgraduate,Western Casual,Neutral,Solid,Cotton,Traditional Media,2,Celebrities,Original Fit,Average,Strong,192,Yes,351,11/16/2024 4:00,10/16/2024,40354,19,Comfort-First Traditional Buyers
C0656,49.0,Male,Hindu,Rainy,,High,Low,956,7,Rural,Graduate,Festive Wear,Pastel,Solid,Silk,Celebrity Trends,0,Local Trends,Women's Wear,Excellent,Weak,209,No,259,7/24/2024 8:47,10/17/2024,23843,80,Price-Sensitive Young Fashionistas
C0657,28.0,Female,,Winter,None,High,High,2382,2,Urban,High School,Casual/Formal,Dark,Floral,Rayon,E-Commerce Trends,2,Local Trends,,Good,Weak,196,No,211,1/11/2025 3:34,10/18/2024,81726,40,Comfort-First Traditional Buyers
C0658,38.0,Male,Muslim,Summer,None,Low,Low,2492,7,Rural,High School,Ethnic Wear,Dark,Printed,Silk,Social Media,3,Celebrities,Men's Wear,Excellent,Weak,185,No,358,1/4/2025 20:43,10/19/2024,27640,92,Seasonal Trend Followers
C0659,43.0,Female,Muslim,Rainy,Diwali,Medium,Low,1963,5,Urban,Graduate,Ethnic Wear,Dark,,Wool,Celebrity Trends,0,Social Media,Original Fit,Excellent,,185,Yes,269,3/21/2025 4:18,10/20/2024,62528,97,Price-Sensitive Young Fashionistas
C0660,42.0,Male,,Winter,None,Medium,High,1096,2,Urban,High School,Indo-Western,Dark,Floral,Silk,E-Commerce Trends,0,Celebrities,Accessories,Poor,Moderate,209,No,287,12/17/2024 6:18,10/21/2024,48413,59,Price-Sensitive Young Fashionistas
C0661,39.0,Male,Christian,Summer,Diwali,High,Medium,2781,2,Rural,High School,Traditional,Bright,Solid,Cotton,Traditional Media,3,Celebrities,Women's Wear,Poor,Weak,203,No,319,1/1/2025 13:15,10/22/2024,62638,59,Seasonal Trend Followers
C0662,44.0,Male,Muslim,Winter,Diwali,Medium,Low,2178,6,Urban,Graduate,Fusion Wear,,Printed,Silk,E-Commerce Trends,2,Celebrities,Accessories,Excellent,Weak,238,No,263,10/25/2024 8:33,10/23/2024,62736,48,Comfort-First Traditional Buyers
C0663,,Female,Hindu,Summer,None,Medium,Medium,3204,2,Rural,Graduate,Traditional,Neutral,Printed,Cotton,Local Culture,1,Celebrities,,Average,Strong,214,Yes,252,5/3/2025 1:56,10/24/2024,78866,41,Festival-Driven High Spenders
C0664,50.0,Female,Hindu,Winter,None,High,Low,2555,3,Urban,Undergraduate,Western Casual,Bright,Printed,,Social Media,2,Social Media,Original Fit,,Moderate,232,No,387,4/24/2025 2:09,10/25/2024,29087,13,Comfort-First Traditional Buyers
C0665,51.0,Male,Muslim,Summer,Eid,Medium,Low,2229,2,Rural,Undergraduate,Western Casual,Pastel,,Cotton,Social Media,2,Local Trends,Accessories,Excellent,Strong,188,Yes,291,5/26/2024 10:21,10/26/2024,51430,45,Comfort-First Traditional Buyers
